id_jeu,titre_jeu,References,auteurs,date_parution_debut,date_parution_fin,information_date,version,nombre_joueurs,age_min,mots_cles,num_boite,localisation_cnj,mecanisme1,mecanisme2,mecanisme3,collection_origine,etat,code_barre
1845.0,Dallas (Jeu De Cartes Mego Corp),SCHMIDT Spiele GmbH / PLAYMOBIL / ,HUTZLER Thilo() /,1980.0,,Boite,France,2-4,,Vie Usa Dd Série Télévision,483.0,149 Cine - Tele,,,,,,
5825.0,Next (Schmidt),BOUKEN(Editeur - Distributeur) / Adventure Planning Service(Editeur - Distributeur) / ,Kondou Koushi(Auteur) /,2007.0,,Sortie France,France,2-10,12,Observation Rapidité,483.0,Abstrait Pb 2,,,,,,
3800.0,Biesti Boys,MJ Games,ALEX WELDON (Auteur) / TERRY MICHAUX(Illustration - graphisme) /,2003.0,,Boite,Usa,2-4,12,"Fantastique, Monstres, Ascenseur",483.0,Fantastique Pb 1,,,,,,
7558.0,Imagination,AMIGO / ,BAGA Volkan() / LEHMANN Tom() /,2009.0,,Acquisition,Usa,2-4,10,Abstrait Miroir,483.0,Abstrait Pb 2,,,,,,
,Jeu De Cartes - Affiches De Propagande De Guerre,MATAGOT (éditions du) / ,Mike() / MARTINEZ Christian() /,,,,Usa,,10,,483.0,,,,,,,
9529.0,The New Adventures Of Gilligan Game,SENTOSPHERE(Editeur) / ,SANSON Ludovic(Auteur) / LUCAS Victor(Auteur) /,1974.0,,Boite,Usa,2-4,8,"Dessin Animé,",484.0,076 Dd,,,,,,
,Double Or Nothin' The Follow The Leader Game,BLACK BOOK Editions(Distributeur) / Z-MAN Games(Editeur) / ,PARKS Andrew(Auteur) /,1959.0,,,Usa,,10,Vq Parcours,484.0,Gd 19,,,,,,
8870.0,"Learn And Play Kit (Accessoire De La Study ""N"" Game Table)",AMIGO(Editeur - Distributeur) / ,MENZEL Michael(Illustration - graphisme) / Rudiger Dorn(Auteur) /,1956.0,,Boite,Usa,,10,Fabrication Création Multijeux,484.0,Gd 19,,,,,,
9041.0,Moraga (The Board Game Of),Légendes & Mythologies / ,LANEUZE Vanessa() / CORDELLE Sébastien() / COMADIRA-OLIVIER Nadège() / CHAPALAIN Arnaud() / RIOT Antoine() /,1980.0,,Plateau,Usa,2-6,7,Economie Commerce (Monopoly) Usa Moraga (Ville),484.0,Gd 19,,,,,,
2492.0,Oil Spill,ADLUNG SPIELE / ,CASASOLA MERKLE Marcel André() /,1990.0,,,Usa,2-6,12,Mer Bateaux Pétroliers Pétrole Matières Premières Transport Environnement,484.0,Gd 19,,,,,,
9044.0,Chongka,HABOURDIN International / ,,,,,Usa,2,5,,487.0,Gd 19,,,,,,
2928.0,Sue And Counter-Sue,YUHODO(Licence) / Z-MAN Games(Editeur - Distributeur) / ,NAKAMURA Satoshi(Auteur) / Polture UMEYAMA(Illustration - graphisme) / MERRYNICE(Réalisation Graphique) / Paul GERARDI(Réalisation Graphique) /,1981.0,,Boite,Usa,,10,Vie Quotidienne Justice,487.0,Gd 19,,,,,,
9089.0,Top Ography (1941),WIZARD OF THE COAST / ,GARFIELD Richard() / ORGAN KEAN Margaret() /,1941.0,,Boite,Usa,2-6,8,Géographie Usa Vocabulaire,487.0,Gd 19,,,,,,
9090.0,Top Ography (1951),DJECO / ,GERCHAMBEAU Max() / ESTELLON Pascale() /,1951.0,,Boite,Usa,2-6,5,Géographie Usa Vocabulaire,487.0,Gd 19,,,,,,
9011.0,Spend Government Spend,BLA / RAVENSBURGER / ,KRAUSE Joachim() / GEELHOED Lucien() /,1981.0,,Boite,Usa,2-8,5,"Vs Politique Argent, Parcours",487.0,Gd 19,,,,,,
9002.0,American History Challenge Game,Da Vinci Games(Editeur - Distributeur) / IELLO(Distributeur) / ,DEROSSI Gianpaolo(Illustration - graphisme) / DI GIORGIO Domenico(Auteur) /,1971.0,,Boite,Usa,,8,"Ambiance Connaissance Bluff, Histoire Usa, (Jeu Du Dictionnaire)",487.0,Gd 19,,,,,,
9022.0,Omega Virus (The),Scorpion Masqué (le)(Editeur - Distributeur) / ,KNIZIA Reiner(Auteur) /,1992.0,,Boite,Usa,1-4,8,"Science Fiction, Virus",487.0,Gd 19,,,,,,
6984.0,Vite Facteur,RIGHTGAMES(Editeur - Distributeur) / ,,1993.0,,Boite,Usa,2-4,,,486.0,Vs Metiers,,,,,,
10719.0,Canalmania,Simba Toys / GOLDSIEBER SPIELE / ,Gunter Burkhardt() /,2006.0,,,Usa,,8,,486.0,Metier 1,,,,,,
10617.0,18 Soldats Du Feu,LIBELLUD(Editeur - Distributeur) / ,V. Joubert(Illustration - graphisme) / Corentin Lebrat(Auteur) / Gilles Lehmann(Auteur) /,2014.0,,,Usa,,7,,486.0,Metiers 1,,,,,,
6986.0,Vite Taxi,AMIGO(Editeur - Distributeur) / GIGAMIC(Distributeur) / ,SCHMIEL Karl Heinz(Créateur - Designer) / MATTHAUS Doris(Illustration - graphisme) / NESTEL Frank Sven(Créateur - Designer) / DORRA Stefan(Créateur - Designer) / BURKHARDT Gunter(Auteur) /,1985.0,,Estimation,Usa,2-6,10,,486.0,Univ France 2,,,,,,
6070.0,Plombier (Le),Scorpion Masqué (le) / ,BAUZA Antoine() / Mille Pattes (le)() /,1974.0,,Boite,Usa,2-5,3,"Metiers, Plombier",486.0,Vs Metiers,,,,,,
4482.0,Electronic Dentiste (Schmidt Electronic),Try Editions(Editeur) / ,VILLENEUVE Magali(Auteur) / DAINCHE Alexandre(Illustration - graphisme) / HUBERT Thomas(Auteur) / MORANZONI Régis(Auteur) /,1981.0,,Boite,Usa,2-4,10,"Metiers, Sante",486.0,,,,,,,
9400.0,Hallo Redaktion,Sphinx spiele,POEHL Henning,1960.0,,Estimation,Usa,2-4,,,486.0,Metiers 1,,,,,,
9381.0,Zack & Pack,Atomic Mix / ,OLLE CERVERA Raphaël() / DUBOIS Sébastien() /,2008.0,,Boite,Usa,3-6,7,"Déménagement, Camionnette",486.0,Metier 1,,,,,,
10788.0,Doctor Panic,LIEUSAINT (Mairie de)(Participation) / LES 12 SINGES(Editeur) / ,PLASSE Franck(Auteur) / SPINAT Xavier(Auteur) / COURDESSES Boris(Auteur) /,2015.0,,,Usa,,10,,486.0,Métiers 1,,,,,,
6066.0,Planic,FILOSOFIA Editions(Editeur) / ,,,,,Usa,1-4,8,,486.0,Abstrait 15,,,,,,
5540.0,Magot (Le),HABA / ,KRAUSHAAR Sabine(Illustration - graphisme) / HAFERKAMP Kai(Créateur - Designer) / NIKISCH Markus(Créateur - Designer) /,1974.0,,Revue Du Jouet N° 137 Janvier 1974,Usa,2-4,4,Dés,488.0,Abstrait 11,,,,,,
8107.0,Bausack  (2007),LUDOCORTEX(Editeur - Distributeur) / ,Bruno Cathala (Auteur) / Olivier Fagnère (Illustrateur),2007.0,,Boite (Acquisition 2008),Usa,2-6,14,Adresse Équilibre Enchères Bluff Construction,488.0,Abstrait 6,,,,,,
5359.0,Karambolage,AEG(Editeur - Distributeur) / ,Jonathan Leistiko(Auteur) /,1995.0,,Boite,Usa,2-4,,Adresse Billard Pions,484.0,Abstrait 6,,,,,,
7553.0,Riviere D'Enfer,HABA / ,WREDE Anja() / CANTZLER Christoph() / SCHWARZ Thies() /,2008.0,,Boite,Usa,2-5,2,Sport Course Métiers Bucheron,498.0,Aventure,,,,,,
7357.0,Kugel Blitz,DJECO / ,GIRARDET Smahane() /,2002.0,,Boite,Angleterre,2-4,6,Abstrait Observation Rapidité,484.0,,,,,,,
4183.0,Clash,E S Lowe Company Inc. / ,,1989.0,,Boite,Usa,2 ou plus,,,488.0,Abstrait 11,,,,,,
6513.0,Space Connection,"Ideal , CBS Toys / Universal City Studios Inc / ",,1980.0,,Estimation,France,2,8,,488.0,Abstrait 11,,,,,,
5984.0,Petits Carres (Les),Milton Bradley Company / Lorimar Productions Inc / ,,1976.0,,Boite,France,2,7,,488.0,Abstrait 11,,,,,,
10083.0,Alerte Dans L Espace,Parker Brothers / DC Comics,,1985.0,,Ina,France,,6,,484.0,,,,,,,
8262.0,All About Town - Springfield Massachusetts,Warner Bros Inc(Licence) / Lowell Toy Mfg Corp(Editeur - Distributeur) / ,,1979.0,,Boite,France,,10,Usa Fall River (Ville) Tourisme Faire Ses Courses,488.0,198 Divers,,,,,,
10774.0,Nosferatu,NBC Television(Licence) / Transogram Company inc(Editeur) / SHERRY TV Inc(Licence) / ,,2013.0,,Site,France,5-8,,,478.0,Fantastique Pb,,,,,,
4810.0,Fantasy,NBC Television(Licence) / Ideal Toy Corp(Editeur) / ,,2001.0,,Boite,France,2-4,,Heroic Fantasy,478.0,Fantastique Pb 1,,,,,,
,L'Escalier Hante,Selchow & Righter / ,,2010.0,,Boite,France,2-4,,,478.0,,,,,,,
5508.0,Loups-Garous De Thiercelieux (Les) Extension Nouvelle Lune,NBC Television / Gardner Games / ,,2006.0,,Boite,France,8-18,,Ambiance Fantastique,478.0,Ambiance Pb 2,,,,,,
5507.0,Loups-Garous De Thiercelieux (Les)  Éd Numérotée 047/200,Parker Brothers / ,,2001.0,,Achat,France,8-18,8,"Ambiance, Fantastique",478.0,Ambiance Pb 2,,,,,,
5506.0,Loups-Garous De Thiercelieux (Les),Parker Brothers Inc / ,,2001.0,,,France,8-18,12,"Ambiance, Fantastique",478.0,Ambiance Pb 2,,,,,,
,Loups-Garous De Thiercelieux (Les)  Éd Numérotée 104/200,Warren Built-Rite Games,,2001.0,,Achat,France,8-18,9,"Ambiance, Fantastique",478.0,Ambiance Pb 2,,,,,,
,Loups-Garous De Thiercelieux (Les)  Éd Numérotée 107/200,Herald Toy Prod. Co. / Cast Distributing Corp.,Arthur Godfrey,2001.0,,Achat,France,8-18,,"Ambiance, Fantastique",478.0,Ambiance Pb 2,,,,,,
10171.0,Pentos,3M COMPANY(Editeur) / ,,2013.0,,,France,2-5,,,478.0,Fantastique Pb 2,,,,,,
9628.0,Hocus Pocus,3M COMPANY(Editeur - Distributeur) / ,,2010.0,,,France,2-6,,"Fantastique, Pierres Précieuses, Sorcier",478.0,Fantastique Pb 2,,,,,,
7621.0,Mad Arena,AMIGO(Editeur - Distributeur) / ,COLOVINI Léo(Auteur) / MENZEL Michael(Illustration - graphisme) /,2009.0,,Acquisition,France,2-7,10,Sf Combat Gladiateurs Arene Races Extra,478.0,Fantastique Pb 2,,,,,,
10169.0,Panik,DESCARTES (jeux) / ,LAGET Serge() /,2013.0,,,Allemagne,2-4,,,478.0,Fantastique Pb 2,,,,,,
4812.0,Fantasy Pub,DESCARTES (jeux)(Editeur) / EUROGAMES(Marque) / ,ESCOFFIER Laurent(Auteur) / CAPRONI Jéréme(Auteur) / FRANCK David(Auteur) /,2005.0,,Boite,France,2-5,12,"Heroic Fantasy, Boisson, Biere, Alimentation",478.0,Fantastique Pb 2,,,,,,
10355.0,Loups-Garous De Thiercelieux (Les)  Edition Limite 2011,DESCARTES (jeux)(Editeur) / ,DES PALLIERES Philippe(Auteur) / PILLET Patrice(Auteur) / BRUEL François(Illustration - graphisme) /,2011.0,,Boite,France,,10,,478.0,Ambiance Pb 1,,,,,,
6226.0,Red Hot Silly Dragon (Tilsit),"Big Bad Wolf(Licence) / Otto Maier Verlag , Ravensburger(Editeur - Distributeur) / ",VANAISE Jean(Auteur) / SOHIER JC(Auteur) /,2005.0,,Boite,Usa,2-5,14,"Heroic Fantasy, Tresors, Dragons",478.0,Fantastique Pb 2,,,,,,
3436.0,Abracadabra (Davinci),AVALON HILL / ,"TRESHAM F. G. (auteur) / KIBLER Charles, SHEAFFER Dale (illustration)",2004.0,,Boite,Usa,2-6,,"Fantastique, Magie / Magicien, Sorciers / Sorcieres",478.0,Fantastique Pb 2,,,,,,
9938.0,Saboteur (Metal),EG SPIELE / ,KNIZIA Reiner() /,,,,Usa,,,,478.0,Carton 1,,,,,,
8601.0,Grand Dalmuti (Le Jeu Du),PARKER / ,,2008.0,,Acquisition,Usa,4-8,,"Destin, Ascension Sociale, Pouvoir",478.0,,,,,,,
10727.0,Ghooost !,Mego Corp. / ,,2013.0,,Boite,Usa,2-6,8,,478.0,Fantastique Pb,,,,,,
6774.0,Torches & Pitchforks,SCHMIDT / ,BERNDT Jeffrey W() /,2003.0,,Boite,Usa,2-5,7,Monstres Fantastique,478.0,Fantastique Pb 2,,,,,,
7623.0,Horreur A Arkham - Le Roi En Jaune,AMIGO / ,BLOB Willi() / KAMENTSKY Howard() / SPELGER Barbara() /,2008.0,,Boite,Usa,1-8,6,"Fantastique, Horreur, Litterature, Lovecraft, Monstre",478.0,Fantastique Pb 2,,,,,,
7416.0,Ninja Burger,SCHMIDT Spiele GmbH / ,LUBITZ Bjorn() / MOSKOVICH Ivan() /,2003.0,,Boite,France,3-6,10,Sf Sports De Combat,478.0,Fantastique Pb 2,,,,,,
7670.0,Grimoire Des Illusions (Le),Ning Bo San A (fabricant),,2003.0,,Boite,France,2-4,,Fantastique,481.0,Fantastique Pb 2,,,,,,
6565.0,Stone Henge,Filmation Associates Inc / Milton Bradley co.,,1994.0,,,France,2,6,,481.0,Abstrait Pb 4,,,,,,
5337.0,Jungle Speed Flower Power,Remco Industries Inc.,,2006.0,,Boite,Usa,2-80,,,481.0,Ambiance Pb,,,,,,
6218.0,Rauf & Runter (Piatnik),All-Luminium Products / ,,1999.0,,Boite,France,2-4,,Abstrait,481.0,Abstrait Pb 4,,,,,,
5182.0,Isola,Moraga Junior Women's Club / ,,1980.0,,Boite,France,2,,Abstrait Pions Blocage,481.0,Abstrait Pb 4,,,,,,
5055.0,Havannah,"Newhagy, Inc. / ",,1981.0,,Boite,France,2,10,Abstrait Pions,481.0,Abstrait Pb 4,,,,,,
5413.0,Kunst Stucke,NC(Editeur) / ,,1995.0,,,France,2-5,,"Abstrait Formes Geometriques Oeuvre D'Art, Peinture Peintres",481.0,Abstrait Pb 4,,,,,,
6960.0,Verflixt Und Zugesperrt (Trésors Et Cadenas),mc daniel brothers corp. / ,Sue and Counter Sue() /,1998.0,,Boite,France,2-4,,"Abstrait Mémoire, Coffre-Fort, Pierres Précieuses",481.0,Abstrait Pb 4,,,,,,
6325.0,Rubik'S Illusion,Cadaco Ellis / ,,1989.0,,Boite,Angleterre,2,,Abstrait Miroir,481.0,Abstrait Pb 4,,,,,,
3457.0,Advice,Cadaco Ellis / ,,1976.0,,Bgg,France,2,,Abstrait Pions,481.0,Abstrait Pb 4,,,,,,
5605.0,Mauer (Die),Rolger Inc / ,,1999.0,,Boite,France,3-6,12,"Construction, Ville / Village",481.0,Abstrait Pb 4,,,,,,
4406.0,Cubus,Gabriel Industries Inc / ,,1987.0,,Boite,France,2-6,,Abstrait,481.0,Abstrait Pb 4,,,,,,
3302.0,10 Sur 10,Milton Bradley Company(Editeur) / ,,1975.0,,Boite,Allemagne,2,10,,481.0,Abstrait Pb 4,,,,,,
4273.0,Connect (Ou Contact),EST PUBLIDIS / ,,1969.0,,Boite,France,2-10,,,481.0,Abstrait Pb 4,,,,,,
3952.0,Cadeau Cache,RAGNAR BROTHERS(Editeur - Distributeur) / ,,1988.0,,Boite,France,2-4,,Vie Quotidienne Cadeau,481.0,Abstrait Pb 4,,,,,,
9230.0,Coeur De Dragon,ASMODEE(Editeur - Distributeur) / ,,2010.0,,Boite,France,2,,Fantastique Dragons,482.0,Fantastique Pb 2,,,,,,
10785.0,Titan Race,DUCALE / ,,2015.0,,,Allemagne,2-6,,,482.0,Fantastique Pb 2,,,,,,
1211.0,Frankenstein,MIRO COMPANY / ,,2008.0,,Boite,Usa,2,,Fantastique Monstres,482.0,,,,,,,
4056.0,Cesar & Cleopatre,SCHMIDT Electronics / ,,2000.0,,"Boite Tilsit 2000, Kosmos 1997",France,2,,"Antiquite, Cesar, Egypte, Rome",482.0,Antiquite Pb,,,,,,
10093.0,Divinare,SCHMIDT Spiele(Editeur - Distributeur) / ,"JOHN WADDINGTON Ltd., Leeds 10 (England)(Licence) /",2012.0,,Boite,France,2-4,,,482.0,Fantastique Pb 2,,,,,,
7636.0,Apache,KOSMOS / IELLO / ,MENZEL Michael() / EISENTSTEIN BERND() / POHL & RICK() /,2007.0,,Boite,France,2-5,,,482.0,Farwest Pb,,,,,,
9431.0,Spyrium,REPOS PRODUCTION(Editeur - Distributeur) / ,,2013.0,,Boite,Usa,2-5,,,482.0,Pb Sf,,,,,,
5109.0,Huhuuh !,CEJI / ,,1994.0,,Boite,France,2-4,8,"Fantastique, Fantomes",482.0,Fantastique Pb 1,,,,,,
10459.0,Senator,VOLUMETRIX / ,BLANC Catherine() /,2004.0,,Boite,France,3-5,,,482.0,Antiquite Pb,,,,,,
10293.0,Wreckage A Tabletop Game,ZOCH / ,SCHUFF Olivia() / ZOCH Klaus() /,2003.0,,Boite,France,2-4,8,,482.0,Sf Pb,,,,,,
,Hyle 7,HABA / ,MEISTER Heinz() / MATTHEIS Walter() /,2000.0,,Boite,Allemagne,2,6,,482.0,,,,,,,
6729.0,Tipi (Nathan),FILOSOFIA Editions / 2F SPIELE / ,FRIESE Friedemann() / KALUSKY Maura() /,1979.0,,,France,2-4,8,"Western Farwest Indiens Tentes, Mémoire",482.0,Farwest Pb,,,,,,
3692.0,Babel,NORIS SPIELE / ,RUTTINGER Michael() /,2001.0,,Boite Tilsit 2001 Et Kosmos 2000,France,2,3,"Antiquite, Construction",482.0,Antiquite Pb,,,,,,
4355.0,Coyote,MB France / ,,2004.0,,Boite,Allemagne,3-6,5,"Indiens, Western / Far West",482.0,Univ Farwest Pb,,,,,,
7121.0,Boplato Pour Zoondo,CONNECTION GAMES(Editeur - Distributeur) / ,LAURENT René(Auteur) /,2000.0,,Boite,France,,10,Cartes Combat  Peuples Mutants,482.0,Fantastique Pb 3,,,,,,
455.0,Legend Of The Five Rings (Cartes Éd Or),,,2002.0,,,Italie,,7,,485.0,,,,,,,
6435.0,Sequence (Parker),MAKO(Editeur - Distributeur) / Mattel,,1997.0,,Boite,Allemagne,2-12,6,Cartes,485.0,Cartes,,,,,,
5683.0,Mhing (Jumbo),Aladco Inc / ,,1985.0,,Boite,Allemagne,2-6,8,"Asie, Cartes",485.0,Abstrait Pb 1,,,,,,
6436.0,Sequence (Nordic Games),GROSSO MODO EDITIONS(Editeur - Distributeur) / ,ISMAËL(Illustration - graphisme) / PIERRE-YVES LEBEAU(Auteur) /,2004.0,,Boite,Allemagne,2-12,10,Cartes,485.0,Cartes,,,,,,
5682.0,Mhing (Habourdin),WEEK END GAMES / ASMODEE / ,BARC Sylvie() / DION Franck() /,1989.0,,Copyright Suntex 1984 - 1989,Allemagne,2-6,8,Cartes Mahjong,485.0,Abstrait Pb 1,,,,,,
3659.0,Autobridge,DREI MAGIER SPIELE / GIGAMIC,ZEIMET Jacques,1938.0,,Boite,Australie,1,5,Bridge,485.0,Cartes,,,,,,
6191.0,Rack O,ASMODEE(Distributeur) / LUI-MEME(Editeur) / ,DES PALLIERES Philippe(Auteur) / TJOYAS Alexios(Auteur) / MARLY Hervé(Auteur) /,1980.0,,Boite,Allemagne,2-4,10,Cartes Suites,485.0,Cartes,,,,,,
3420.0,A Vos Cartes,LUI-MEME(Editeur - Distributeur) / ,DES PALLIERES Philippe(Auteur) / MARLY Hervé(Auteur) /,1999.0,,Acquisition Nouveauté,Canada,1-8,,Multijeux Cartes,485.0,Cartes,,,,,,
6903.0,Twins,ASMODEE(Distributeur) / LUI-MEME(Editeur) / ,DES PALLIERES Philippe(Auteur) / MARLY Hervé(Auteur) /,1996.0,,Boite,Canada,3-6,10,Cartes Hasard Jeux D'Argent,485.0,Cartes,,,,,,
7484.0,Tao (Tarot Assisté Par Ordinateur),LUI-MEME(Editeur - Distributeur) / ,DES PALLIERES Philippe(Auteur) / MARLY Hervé(Auteur) /,1990.0,,Estimation,France,,,"Cartes Tarot Divinatoire, Logiciel",485.0,Cartes,,,,,,
4618.0,Double,LUI-MEME(Editeur - Distributeur) / ,DES PALLIERES Philippe(Auteur) / MARLY Hervé(Auteur) /,1996.0,,,France,2-6,,,485.0,Cartes,,,,,,
5161.0,Inferno (Piatnik),ASYNCRON GAMES(Editeur - Distributeur) / ,CATHALA Bruno(Auteur) /,2004.0,,Boite,Italie,3-7,7,Abstrait Diable,485.0,Cartes,,,,,,
6566.0,Stop It,Edge Entertainment(Editeur) / UBIK(Distributeur) / ,GARCIA Carlos B(Auteur) /,2003.0,,Boite,France,2-6,12,Cartes Rapidité,485.0,Cartes,,,,,,
3391.0,P'Tits Artistes (Les) Jeu De 7 Familles,Hazgaard Editions / DUST GAMES Ltd. / ,Barbara BONGINI() / Eliott HOGG() /,2005.0,,Boite,Allemagne,,,"Arts, 7 Familles, Peinture Peintres",485.0,Cartes,,,,,,
,Planche De Cribbage,LES 12 SINGES / ,BLOSSIER Guillaume() / FAGNERE Olivier() /,,,,France,,10,,485.0,,,,,,,
,Jetons De Poker (Sachet),Blackrock Editions(Distributeur) / ILOPELI(Editeur) / ,RIVOLLET Alain(Auteur) / David BONIFFACY(Auteur) /,,,,France,,8,,485.0,,,,,,,
,Jeu De Cartes Steamboat,TILSIT éditions / ,FROT Olivier(Auteur) / ORNELLA Emanuele(Auteur) /,,,,France,,12,,485.0,,,,,,,
4025.0,Cartes Ciel De France,LUI-MEME(Editeur - Distributeur) / ,,1948.0,,Boite,France,,,Cartes À Jouer,485.0,Cartes,,,,,,
10773.0,Histoire De France Jeu Des 7 Familles,TILSIT éditions / ,HENRY Frédéric() / BLOSSIER Guillaume() / FAGNERE Olivier() /,,,,Angleterre,,10,,485.0,Cartes,,,,,,
6027.0,Pieds Dans Le Plat (Les),daVinci Games / ,DEROSSI Gianpaolo() / DI GIORGIO Domenico() / BARLETTA Roberta() /,2006.0,,Boite,France,2-5,8,Abstrait  Cartes Iles Mer,485.0,Cartes,,,,,,
9553.0,Appel De Cthulhu (L') Le Jeu De Cartes Starter,GIGAMIC(Editeur - Distributeur) / ,Frédéric Moyersoen (Auteur) /  Andrea Boeckhoff (illustrateur),2018.0,,,France,2,,Fantastique Littérature,485.0,Cartes,,,,,,
,Jeu De 54 Cartes,Play Factory / Wizard of the Coast / Hasbro / ,SWAL Christophe() / GARFIELD Richard() /,,,,France,,7,,485.0,,,,,,,
,Appel De Cthulhu (L') Le Jeu De Cartes Starter,IELLO(Editeur - Distributeur) / ,GARFIELD Richard(Auteur) /,2018.0,,,France,2,8,Fantastique Littérature,485.0,Cartes,,,,,,
,Xena Warrior Princess: Outils De La Victoire,GREEN RONIN PUBLISHING / ,WERNER Rich() / CONUS Adam() / MATTHEWS Luke() /,1998.0,,,France,,12,,485.0,,,,,,,
,Xena Warrior Princess: Actions Heroiques*,FANTASY FLIGHT GAMES / UBIK / ,VAUGHN Rob() /,1998.0,,,France,,12,,485.0,,,,,,,
9706.0,Zwickern,STEVE JACKSON GAMES / ,JACKSON Steve() / HYLAND Greg() /,1999.0,,Boite,France,3-4,12,Crabe Sable Mer,485.0,Cartes 1,,,,,,
10351.0,Jeu Des Familles Papillons Et Insectes,Zibrides (les) / ,GUEDON Damien() / LAIRAT Pauline() /,,,,France,,9,,485.0,Cartes,,,,,,
3392.0,Histoire De France (L') (Jeu De Familles),BLATZ(Editeur - Distributeur) / ,KNIZIA Reiner(Auteur) /,2004.0,,,Angleterre,,10,,485.0,Cartes,,,,,,
3399.0,Promenade Dans Paris 7 Familles,ASMODEE(Editeur - Distributeur) / ,VUARCHEX Thomas(Auteur) / YAKOVENKO Pierric(Auteur) /,1996.0,,Boite,France,,7,,485.0,Univ France 1,,,,,,
8641.0,Grands Rois Et Grandes Figures De L'Histoire De France (Coffret),PIATNIK / ,,1957.0,,,France,2-4,8,"7 Familles, France, Histoire, Personnages Célébres",485.0,Cartes,,,,,,
10066.0,Autour De L'Impressionnisme: 7 Familles,RAVENSBURGER / ,,1996.0,,Boite,France,,,,485.0,Carton 9,,,,,,
,Autour De L'Impressionnisme: 7 Familles,RAVENSBURGER / ,FREELING Christiaan() /,1996.0,,Boite,France,,,,485.0,Carton 9,,,,,,
3390.0,Grands Savants (Les) (Jeu Des Familles),MOSKITO / ,SCHMIEL Karl Heinz() /,1955.0,1960.0,Estimation,Angleterre,2-4,12,"7 Familles, Sciences Et Techniques, Personnages Célébres",485.0,Cartes,,,,,,
,Monuments De France,PIATNIK / ,LACKNER Tom() / SCHLEGEL Martin() /,1957.0,,Estimation Canopé,France,2-4,10,"7 Familles, Sciences Et Techniques, Personnages Célébres",485.0,Cartes,,,,,,
4105.0,Hexenkessel - Le Chaudron De Sorcière,Seven Towns / MATCH BOX / ,,2006.0,,Boite,France,2-4,,"Fantastique, Sorciers / Sorcieres, Potion Magique",490.0,Fantastique Pb 2,,,,,,
9375.0,Hexenkugel (La Boule Magique),INQUOT /,ELITHORN Alick() /,2010.0,,Estimation,France,2-5,7,Boule De Cristal,490.0,Fantastique Pb 2,,,,,,
7485.0,Architekton,ZOCH / ,FACKLER Thomas() /,2005.0,,Boite,France,2,8,Antiquité Grèce Architecture Construction,490.0,Antiquite Pb,,,,,,
7678.0,Kragmortha (Rigor Mortis),FRANCKH / ,WITTIG Reinhold() / WITTIG Matthias() /,2007.0,,Boite,France,2-8,10,Fantastique Magie,490.0,Fantastique Pb 2,,,,,,
7590.0,Pickpocket,MAKO(Editeur - Distributeur) / ,Bar David(Licence) /,2008.0,,Boite,France,2-6,,Hf Heroic Fantasy Policier Voleur,490.0,Fantastique Pb 2,,,,,,
8595.0,Malediction,James Galt and Company / Librairie HACHETTE / ,GARLAND Ken() /,2008.0,,Boite,France,3-5,4,Fantastique Magie Sorcier/Sorciere Potion Magique,490.0,Fantastique Pb 2,,,,,,
4302.0,Corbeaux D'Odin (Les),JEUX NATHAN / ,ADAMS Christiane() /,2003.0,,Boite : Tilsit 2003 Et Kosmos 2001,France,2,5,"Antiquite, Mythologie, Vikings, Dieux  Oiseaux Corbeaux",490.0,Antiquite Pb,,,,,,
6255.0,Revolucion,KOSMOS(Licence) / FILOSOFIA Editions(Editeur - Distributeur) / ,DORN Rudiger(Auteur) / MENZEL Michael(Auteur) /,1999.0,,,France,3-6,8,"Amerique Du Sud / Centrale, Histoire, Mexique, Pancho Villa, Revolution, Zapata",490.0,Farwest Pb,,,,,,
9678.0,Tresor De La Momie,FUNFORGE(Editeur - Distributeur) / ,DJIB(Auteur) / Julian Allain(Auteur) /,2009.0,,Boite,France,2-4,8,Momie Egypte Trésor,490.0,Antiquite Pb,,,,,,
9920.0,Calculo Dingo,TILSIT éditions / ,Hans-Jorg BREHM() / SCHACHT Michael() /,2011.0,,,France,3-4,10,,490.0,Éducatif Pb,,,,,,
9921.0,Multiplo Dingo,TILSIT éditions / KOSMOS / ,LUDTKE Wolfgang() / VOHWINKEL Franz() /,2011.0,,,Espagne,4-4,10,,490.0,Carton 1,,,,,,
3898.0,Brain Trainer,ASMODEE(Editeur - Distributeur) / ,CARRE Benjamin(Auteur) /,1975.0,,Estimation,France,2,13,Abstrait Réflexion Déduction,490.0,Abstrait Pb 2,,,,,,
3614.0,Atlas & Zeus,ABACUS SPIELE(Editeur - Distributeur) / ,CICCOLI Lorenzo(Auteur) / DORRA Stefan(Auteur) /,2004.0,,,Allemagne,2,8,Mythologie Atlantide,490.0,Antiquite Pb,,,,,,
4593.0,Doigts Malins (Les) (Tricky Fingers),YSTARI Games(Editeur - Distributeur) / ,NERIAC(Illustration - graphisme) / Arnaud Demaegd(Illustration - graphisme) / William ATTIA(Auteur) /,,,,Allemagne,1-2,13,Observation Rapidité Dextérité,490.0,Abstrait Pb 1,,,,,,
7360.0,Dork Tower,HABA / ,EIKENBERG Ullrich() / VOHWINKEL Franz() /,2003.0,,Boite,Canada,2-6,4,Fantastique Monstres Bd,490.0,,,,,,,
